bookName,author,publish,publishTime,price,ISBN,comments,paperType,package,isSuit,category
JAVA多线程设计模式,结城浩  著,中国铁道出版社,2005年04月,38.70,9787113064020,25,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java 编程思想--Thinking in JAVA,~{#(C@#)~} ~{0#?K6{~} ~{Vx~} ~{>)>)9$WwJR~} ~{Rk~},机械工业出版社,1999年04月,47.40,9787111070641,3,,平装,否,图书>计算机/网络>程序设计>Java
Java深入解析——透析Java本质的36个话题,"梁勇,阮丽珍",电子工业出版社,2013年11月,38.70,9787121216015,77,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java图像编程实例库,[美]坎伯萨托 著，刘谦，苏建平等 译,电子工业出版社,2002年10月,34.40,9787505380158,0,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java编码指南 编写安全可靠程序的75条建议,[美]弗雷德·朗（Fred Long）德鲁·莫欣达（Dhruv Mohindra　著,人民邮电出版社,2015年12月,37.90,9787115403711,49,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java EE WEB开发与项目实战(大量的实际项目设计经验和技巧，带领您畅游Java EE Web开发世界),李俊青  编著,华中科技大学出版社,2011年11月,41.20,9787560974309,172,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java高级编程（JDK6版）,（美）理查森（Richardson，W.C.）　等著，黄湘情，黄亚葵　译,人民邮电出版社,2007年10月,68.30,9787115164247,6,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java实用案例教程,张利国 编著,清华大学出版社,2003年10月,26.90,9787302070504,5,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java2游戏程序设计,荣钦科技 编著,北京科海电子出版社,2003年06月,26.90,9787900372154,2,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java技术手册 第6版（影印版）,（美）埃文斯，（美）弗拉纳根　著,东南大学出版社,2015年08月,52.40,9787564159184,16,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java Web设计模式之道,蒋海晶　编著,清华大学出版社,2013年02月,26.20,9787302311485,98,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java编程手记——从实践中学习Java（配光盘）,欧二强　等编著,清华大学出版社,2013年06月,55.00,9787302316992,97,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java开发之道(含CD光盘1张),明日科技　等编著,电子工业出版社,2011年03月,41.40,9787121126437,21,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java范例开发大全（配光盘）（程序员典藏）,张帆　等编著,清华大学出版社,2010年06月,68.30,9787302222699,118,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java 消息服务 第二版(影印版),（美）布朗　等著,东南大学出版社,2010年01月,37.90,9787564119300,35,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java技术手册 第6版,[英] 埃文斯（Benjamin J. Evans） [美] 弗拉纳根（David Flanagan）,人民邮电出版社,2015年11月,54.50,9787115406095,108,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java Web开发实战1200例（第Ⅱ卷）,卢瀚 王春斌 等,清华大学出版社,2011年06月,68.30,9787302254867,673,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java程序员职场全攻略——从小工到专家,吴亚峰  著,电子工业出版社,2010年02月,36.70,9787121102462,134,胶版纸,平装,否,图书>计算机/网络>程序设计>Java图书>成功/励志>人在职场>行业技巧
JAVA实例精通（1碟）,李相国　等编著,机械工业出版社,2009年03月,46.60,9787111259800,10,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java 信息管理系统开发实例导航（附多媒体视频及源代码光盘一张）,求是科技  编著,人民邮电出版社,2005年04月,26.90,9787115132147,9,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java夜未眠 ——程序员的心声,蔡学镛 著,电子工业出版社,2003年04月,15.80,9787505386600,2,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java程序设计经典300例(含DVD光盘1张),李源,电子工业出版社,2013年10月,62.40,9787121215049,83,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java逍遥游记,孙卫琴,电子工业出版社,2010年09月,34.60,9787121114960,25,,平装,否,图书>计算机/网络>程序设计>Java
Java网络编程技术与实践（配光盘）（网络编程系列丛书）,杜佳荣，马建红，滕振宇  编著,清华大学出版社,2008年06月,46.60,9787302175148,39,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java测试与设计——从单元测试到自动Web测试,（美）科恩（Cohen，F.）  著，周磊  译,清华大学出版社,2005年09月,31.40,9787302116516,5,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java算法.第1卷,Robert Sedgewick,清华大学出版社,2003年03月,53.70,9787302063759,0,,,否,图书>计算机/网络>程序设计>Java
Java编码指南 编写安全可靠程序的75条建议（英文版）,[美]弗雷德·朗（Fred Long），德鲁·莫欣达（Dhruv Mohindra），罗伯特 C.西科德（Robert C. Seacord），迪恩 F.萨瑟兰（Dean F. Suther,人民邮电出版社,2015年10月,40.70,9787115404015,23,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java完全参考手册（第8版）,(美)施密特,清华大学出版社,2012年09月,101.10,9787302300830,153,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java线程（第三版）,（美）奥克斯，（美）王　著，公司　编译,---,2006年03月,29.30,9787564102395,4,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java软件体系结构设计模式标准指南,"（美）库察那（Kuchana,P.）  著，王卫军  等译",电子工业出版社,2006年02月,29.20,9787121018732,6,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
JAVA数据库编程实例(含盘),孙一林，彭波 编著,清华大学出版社,2003年10月,30.80,9787302073024,2,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java自学视频教程（配光盘）（软件开发自学视频教程）,软件开发技术联盟　编著,清华大学出版社,2014年12月,55.10,9787302371090,136,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java项目开发案例精粹（含DVD光盘1张）,曲培新　等编著,电子工业出版社,2010年06月,37.90,9787121108105,54,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java程序设计完全自学手册,文杰书院　编著,机械工业出版社,2010年01月,51.30,9787111293057,34,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java 经典实例,"（美）达尔文（Darwin,F.I）　著；关丽荣，张晓坤　译",中国电力出版社,2009年02月,77.40,9787508379661,257,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java Web应用开发案例教程：基于MVC模式的JSP+Servlet+BC和AJAX 赵俊峰 等 9787302272250 清华大学出版社,赵俊峰 等,清华大学出版社,2012年01月,35.00,9787302272250,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java面向对象程序设计 (第二版)(21世纪高等学校精品规划教材) 赵生慧 水利水电出版社 9787508476506,赵生慧,水利水电出版社,2010年08月,30.00,9787508476506,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计与问题解决(第6版)(世界著名计算机教材精选) (美)萨维特切 9787302296508 清华大学出版社,(美)萨维特切,清华大学出版社,2012年12月,97.50,9787302296508,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计基础与实践 (普通高等教育“十一五”规划教材) 费雅洁 水利水电出版社 9787508475943,费雅洁,水利水电出版社,2010年07月,32.00,9787508475943,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计教程(第九版) (美)John Lewis(约翰 刘易斯) (美)William Loftus(威 9787121340932 电子工业出版社,"(美)John Lewis(约翰 刘易斯),(美)William Loftu",电子工业出版社,2018年07月,88.50,9787121340932,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java高级框架应用开发案例教程：Struts2+Spring+Hibernate 王永贵 等 9787302278825 清华大学出版社,王永贵 等,清华大学出版社,2012年04月,38.50,9787302278825,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
"Java Web程序设计(21世纪高等学校计算机教育实用规划教材) 任平红,陈矗,倪建成 9787302318521 清华大学出版社","任平红,陈矗,倪建成",清华大学出版社,2013年08月,25.00,9787302318521,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java EE程序设计与应用开发(第2版) 郭克华、唐雅媛、扈乐华 9787302474180 清华大学出版社,郭克华、唐雅媛、扈乐华,清华大学出版社,2017年09月,49.00,9787302474180,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java Web编程技术 郭路生  杨选辉 9787302459668 清华大学出版社,郭路生 杨选辉,清华大学出版社,2016年12月,39.00,9787302459668,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
"Java EE实用教程(高等学校计算机应用规划教材) 王映龙,刘春阳,熊曾刚著 9787302262077 清华大学出版社","王映龙,刘春阳,熊曾刚著",清华大学出版社,2011年07月,22.00,9787302262077,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java Web开发技术教程 张娜 9787302240310 清华大学出版社,张娜,清华大学出版社,2011年01月,38.50,9787302240310,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java语言程序设计 (第二版)(21世纪高等院校规划教材) 贾振华 水利水电出版社 9787508470672,贾振华,水利水电出版社,2010年01月,28.00,9787508470672,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计题解与上机指导(第四版) 辛运帏、饶一梅 9787302478263 清华大学出版社,辛运帏、饶一梅,清华大学出版社,2017年09月,48.50,9787302478263,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java五子棋游戏制作 宁淑荣     杨国兴 9787302465638 清华大学出版社,宁淑荣 杨国兴,清华大学出版社,2017年05月,29.00,9787302465638,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计任务驱动式实训教程(21世纪高等学校规划教材 计算机应用) 王宗亮著 9787302269328 清华大学出版社,王宗亮著,清华大学出版社,2012年01月,38.50,9787302269328,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java面向对象程序设计(21世纪计算机科学与技术实践型教程) 董小园 9787302248866 清华大学出版社,董小园,清华大学出版社,2011年06月,32.00,9787302248866,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java物联网程序设计基础 周雯 9787111537892 机械工业出版社,周雯,机械工业出版社,2016年08月,39.80,9787111537892,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java EE企业级应用开发实例教程 吕海东 9787302227854 清华大学出版社,吕海东,清华大学出版社,2010年08月,35.00,9787302227854,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java EE大学教程 周平 9787302267768 清华大学出版社,周平,清华大学出版社,2012年01月,29.50,9787302267768,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
"Java程序设计实践教程 颜志军,栾媛媛著 9787302237556 清华大学出版社","颜志军,栾媛媛著",清华大学出版社,2011年01月,36.00,9787302237556,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java基础与应用 王养廷、李永飞、郭慧 9787302464020 清华大学出版社,王养廷、李永飞、郭慧,清华大学出版社,2017年02月,48.50,9787302464020,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计基础与实践 孙宪丽  关颖    李波    衣云龙   朱克敌 9787302419051 清华大学出版社,孙宪丽 关颖 李波 衣云龙 朱克敌,清华大学出版社,2015年12月,39.30,9787302419051,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
"Java程序设计教程(21世纪计算机科学与技术实践型教程) 张永强,张墨华 9787302237204 清华大学出版社","张永强,张墨华",清华大学出版社,2010年10月,39.00,9787302237204,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java高级编程 魏勇 9787302450948 清华大学出版社,魏勇,清华大学出版社,2016年12月,44.50,9787302450948,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java Web应用基础(21世纪高等学校规划教材 计算机应用) 李德有 等 9787302274995 清华大学出版社,李德有 等,清华大学出版社,2012年01月,26.00,9787302274995,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
"Java程序设计之网络编程 李芝兴,杨瑞龙,朱庆生 主审 9787302202547 清华大学出版社","李芝兴,杨瑞龙,朱庆生 主审",清华大学出版社,2009年08月,49.00,9787302202547,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java基础教程(第2版)(高等学校计算机应用规划教材) 吴仁群著 9787302283317 清华大学出版社,吴仁群著,清华大学出版社,2012年04月,33.80,9787302283317,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java EE应用开发案例教程 卢守东 9787302463108 清华大学出版社,卢守东,清华大学出版社,2017年03月,55.50,9787302463108,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java简明教程(第3版)(计算机科学与技术系列教材  信息技术方向) 皮德常 9787302246206 清华大学出版社,皮德常,清华大学出版社,2011年02月,28.00,9787302246206,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
"Java程序设计精编教程(21世纪高等学校计算机系列规划教材) 耿祥义,张跃平著 9787302224839 清华大学出版社","耿祥义,张跃平著",清华大学出版社,2010年08月,29.00,9787302224839,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
"Java程序设计实用教程(第2版)(21世纪高等学校计算机教育实用规划教材) 胡伏湘,雷军环著 9787302201687 清华大学出版社","胡伏湘,雷军环著",清华大学出版社,2009年08月,29.00,9787302201687,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
"Java 2程序设计基础(第2版)(高等学校教材 计算机应用) 陈国君,陈磊 9787302201595 清华大学出版社","陈国君,陈磊",清华大学出版社,2009年07月,32.00,9787302201595,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计(第4版) 辛运帏、饶一梅 9787302468998 清华大学出版社,辛运帏、饶一梅,清华大学出版社,2017年08月,48.50,9787302468998,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
"Java程序设计(重点大学计算机教材) 黄岚, 王岩, 王康平 9787111431534 机械工业出版社","黄岚, 王岩, 王康平",机械工业出版社,2013年08月,35.00,9787111431534,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
"JAVA语言程序设计(英文版,第10版)进阶篇 机械工业出版社",(美)梁勇,机械工业出版社,2017年07月,64.40,9787111571681,1,轻型纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
JAVA程序设计教程,"李建锋,贾慧娟",北京交通大学出版社,2018年04月,23.20,9787512134935,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计教程*9787111247548 余永红,余永红,机械工业出版社,2008年09月,25.40,9787111247548,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java面向对象程序设计 邹蓉 9787111454250,邹蓉,机械工业出版社,2014年02月,29.50,9787111454250,0,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学
Java语言程序设计(第3版)/21世纪高等学校规划教材 计算机科学与技术 张思民 9787302416197 清华大学出版社,张思民,清华大学出版社,2015年12月,38.50,9787302416197,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java 6基础教程(21世纪高等学校规划教材 计算机应用) 杜春涛著 9787302233626 清华大学出版社,杜春涛著,清华大学出版社,2011年03月,38.50,9787302233626,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
"Java程序设计与应用开发(第2版)(高等学校应用型特色规划教材) 於东军,杨静宇,李千目,王国全,王建国  主审 9787302198475 清华大学出版社","於东军,杨静宇,李千目,王国全,王建国  主审",清华大学出版社,2005年03月,38.50,9787302198475,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
"Java语言编程实践教程(现代信息管理与系统系列教材) 田书格, 刘升 9787302233404 清华大学出版社","田书格, 刘升",清华大学出版社,2010年10月,30.00,9787302233404,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计(第2版) 朱庆生、古平、刘骥、葛亮、杨瑞龙 9787302454786 清华大学出版社,朱庆生、古平、刘骥、葛亮、杨瑞龙,清华大学出版社,2017年01月,48.50,9787302454786,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
"Java设计模式(21世纪高等学校计算机专业实用规划教材) 耿祥义,张跃平 9787302198048 清华大学出版社","耿祥义,张跃平",清华大学出版社,2009年05月,29.00,9787302198048,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计 第2版 马世霞 9787111447023,马世霞,机械工业出版社,2014年01月,25.20,9787111447023,0,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学
"Java程序设计基础(第3版)实验指导(中国高等学校信息管理与信息系统专业规划教材) 邹林达,陈国君 9787302255123 清华大学出版社","邹林达,陈国君",清华大学出版社,2011年06月,25.00,9787302255123,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
"Java Web开发实践教程 杨俊生,唐琳,张坤著 9787302232605 清华大学出版社","杨俊生,唐琳,张坤著",清华大学出版社,2010年09月,29.00,9787302232605,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java语言程序设计上机指导 于静 9787302409885 清华大学出版社,于静,清华大学出版社,2015年09月,29.00,9787302409885,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
"Java 7程序设计简明教程 李伟云,黄鹏著 9787302409595 清华大学出版社","李伟云,黄鹏著",清华大学出版社,2015年08月,48.50,9787302409595,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java Web 项目实训教程 [中国]孙道贺、周建锋、张蕊、尉寅玮 9787302441717 清华大学出版社,[中国]孙道贺、周建锋、张蕊、尉寅玮,清华大学出版社,2016年09月,34.00,9787302441717,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计 谌卫军、王浩娟 9787302432173 清华大学出版社,谌卫军、王浩娟,清华大学出版社,2016年06月,34.00,9787302432173,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java高级编程与应用(21世纪高等学校计算机教育实用规划教材) 栾颖著 9787302380436 清华大学出版社,栾颖著,清华大学出版社,2014年12月,39.00,9787302380436,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
"Java语言程序设计 沈泽刚, 秦玉平 9787302230595 清华大学出版社","沈泽刚, 秦玉平",清华大学出版社,2010年09月,44.50,9787302230595,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
"Java程序设计实用教程(计算机基础与实训教材系列) 肖艳,林巧民 9787302217961 清华大学出版社","肖艳,林巧民",清华大学出版社,2010年03月,36.00,9787302217961,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
JAVA面向对象程序设计实训与考试指导 正版 赵生慧  9787508485003,赵生慧,中国水利水电出版社,2011年04月,15.18,9787508485003,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java面向对象程序设计教程(第二版)(21世纪高等学校计算机应用技术规划教材) 李发致 9787302206507 清华大学出版社,李发致,清华大学出版社,2010年06月,39.00,9787302206507,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计教程(第八版) John Lewis(J. 刘易斯) William Loftus（W. 洛夫特斯 9787121264191,John Lewis(J. 刘易斯) William Loftus（W. 洛夫,电子工业出版社,2015年07月,37.95,9787121264191,1,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计教程(第二版) 林巧民、姜玻、肖艳、何丽萍 9787302421993 清华大学出版社,林巧民、姜玻、肖艳、何丽萍,清华大学出版社,2015年11月,44.50,9787302421993,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java Web程序设计与开发 马月坤、赵全明 9787302446477 清华大学出版社,马月坤、赵全明,清华大学出版社,2016年10月,38.50,9787302446477,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计：从方法学角度描述 化志章 等 9787111340874 机械工业出版社,化志章 等,机械工业出版社,2011年12月,33.00,9787111340874,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java EE项目开发教程（第3版）（含视频教学）,郑阿奇,电子工业出版社,2017年12月,26.40,9787121328671,21,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>其他
【按需印刷】-Java解惑,[美]Joshua Nloch Neal Gafter 著,人民邮电出版社,---,73.50,9787115240644,0,,,否,图书>教材>研究生/本科/专科教材>工学
Java EE程序设计与应用开发（第2版）,郭克华、唐雅媛、扈乐华,清华大学出版社,2017年09月,49.50,9787302474180,48,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计基础（罗刚）,罗刚,西安电子科技大学出版社,2018年10月,32.60,9787560650852,2,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java程序设计与实践教程（第2版）,杨丽萍、王薇、张焱焱、北京云班科技有限公司,清华大学出版社,2019年01月,59.50,9787302506652,3,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java面向对象程序设计实验指导,施珺等,高等教育出版社,2018年09月,35.50,9787040502787,2,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
【按需印刷】-Java Web整合开发与项目实战——JSP、Ajax、Struts、Hibernate、Spring（第二版）,徐明华等 编著,人民邮电出版社,2010年06月,88.50,9787115228062,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java编程技术开发,武汉厚溥教育科技有限公司,清华大学出版社,2019年02月,55.00,9787302361541,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java软件开发技术,赖敏 主编 黄炜、李冀明、张浩然 副主编,清华大学出版社,2019年04月,48.00,9787302518990,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java程序设计（普通高等教育“十三五”规划教材（网络工程专业））,主编 张继军 副主编 王志军 董卫 李蔚妍,水利水电出版社,2019年04月,47.60,9787517075141,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java 8程序设计及实验,刘继承 王社伟 宋敏 郑丽萍 韩璐,清华大学出版社,2018年08月,69.50,9787302505747,3,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java Web应用开发基础教程,郭庆 田甜 王向辉 徐遵义 著,清华大学出版社,2018年10月,49.00,9787302507369,1,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java大学教程（第九版）（英文版）,（美）Paul Deitel（保罗·戴特尔），Harvey Deitel（哈维·戴特尔）　著,电子工业出版社,2017年06月,160.80,9787121317606,19,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计之网络编程（第3版）,杨瑞龙、李芝兴主编,清华大学出版社,2018年12月,69.00,9787302473343,1,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java程序设计教程(第二版),林巧民，姜玻，肖艳，何丽萍 编,清华大学出版社,2019年04月,59.00,9787302421993,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计项目式教程,范立南 李华    主编     唐璐 涂斌斌 赵宏伟 夏红刚 刘天惠  副主编,清华大学出版社,2018年09月,49.00,9787302484974,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java核心技术精编,江冰 编,中国科学技术大学出版社,2018年10月,50.60,9787312044588,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java程序设计实训：增量式项目驱动一体化教程,苑俊英，杨智,中山大学出版社,2018年09月,44.70,9787306053732,2,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java程序设计实验教程,李  飞,西安电子科技大学出版社,2019年04月,27.90,9787560652955,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java语言程序设计上机实践教程,马秀麟,北京师范大学出版社,2018年12月,34.20,9787303240876,6,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java程序设计,杨晶晶,清华大学出版社,2018年06月,59.00,9787302496243,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java EE框架开发技术与案例教程,张继军董卫编著,机械工业出版社,2016年09月,46.90,9787111541868,66,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
【按需印刷】-Java全能速查宝典,明日科技 陈丹丹 李银龙,人民邮电出版社,2012年04月,64.26,9787115276179,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
【按需印刷】-Java编程技术,谭浩强 主编,人民邮电出版社,2003年04月,100.34,9787115108951,1,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java语言程序设计教程,朱晓龙,人民邮电出版社,2015年12月,41.20,9787115409843,11,胶版纸,平装,,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java面向对象实用教程（第4版）,杨晓燕,电子工业出版社,2019年01月,46.90,9787121347153,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
OCA Java SE 8 程序员认证考试指南(Exam 1Z0-808),[美]Kathy Sierra Bert Bates著 陶佰明 译,清华大学出版社,2018年08月,43.70,9787302503811,60,胶版纸,平装-胶订,否,图书>考试>计算机考试>其他
Java程序设计与应用开发（第3版）,吴敏、於东军、李千目主编  成维莉 邵杰 姜小花副主编,清华大学出版社,2018年12月,58.00,9787302515456,1,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java语言程序设计,李莉、宋晏,清华大学出版社,2018年06月,59.00,9787302503071,4,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java程序设计（第2版）,朱庆生、古平、刘骥、葛亮、杨瑞龙,清华大学出版社,2017年01月,53.90,9787302454786,2,,平装,,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
【按需印刷】-Java项目开发实例自学手册,李钏蔚，马文强，王殊宇　编著,人民邮电出版社,2008年09月,67.50,9787115184405,6,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java物联网程序设计基础,周雯,机械工业出版社,2016年08月,38.10,9787111537892,39,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java程序设计基础教程(工业和信息化普通高等教育“十二五”规划教材立项项目),贾宇波，孙麒，沈静　主编,人民邮电出版社,2013年03月,33.50,9787115297464,58,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java图书>计算机/网络>计算机教材
Java Web轻量级框架项目化教程,缪勇、施俊、李新锋,清华大学出版社,2017年02月,49.00,9787302461074,67,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
