bookName,author,publish,publishTime,price,ISBN,comments,paperType,package,isSuit,category
【中商海外直订】Python for Everybody: Exploring Data in Python 3,"Severance, Dr Charles Russell",Createspace Independent Publishing Platform,2016年04月,122.00,9781530051120,0,轻型纸,平装-胶订,否,图书>英文原版书>计算机Computers&Internet
"Python for Data Analysis: Data Wrangling with Pandas, NumPy, and IPython",Wes McKinney,O'Reilly Media,2012年11月,313.80,9781449319793,5,,平装,否,图书>英文原版书>计算机Computers&Internet
【正版图书-F】-Python开发实践教程（高等职业教育“十三五”规划教材） 9787517048954 水利水电出版社  知礼图书专营店,于京、宋伟,水利水电出版社,2016年11月,11.00,9787517048954,0,胶版纸,平装-胶订,否,图书>教材>高职高专教材>计算机
Python机器学习及实践---- 从零开始通往Kaggle竞赛之路 范淼、李超 9787302442875,范淼、李超,清华大学出版社,2016年10月,26.95,9787302442875,3,胶版纸,平装-胶订,否,图书>计算机/网络>人工智能>机器学习
Python数据分析与挖掘实战,张良均,机械工业出版社发行室,2016年01月,58.65,9787111521230,4,胶版纸,平装,否,图书>计算机/网络>数据库>数据仓库与数据挖掘
【中商原版】Python 自動化的樂趣：搞定重複瑣碎&單調無聊的工作 港台原版 Al Sweigart 碁峰,Al Sweigart,碁峰,2016年12月,133.00,9789864762729,0,胶版纸,平装-胶订,否,图书>港台圖書>科技>设计语言
【6本】Python深度学习 人工智能tensorflow算法原理 deep learning深度学习入门 机器学习周志华 python基础教程编程从入门到实践,弗朗索瓦·肖莱,人民邮电出版社,2019年03月,500.00,9787115488763,0,纯质纸,平装-胶订,否,图书>文学>纪实文学
Python黑客攻防入门  Python黑客攻防技术教程 Web黑客攻击程序应用 计算机网络黑客防范系统编程 程序设计教材 计算机程序图书籍,赵诚文 郑暎勋,人民邮电出版社,2018年09月,59.00,9787115473004,0,纯质纸,平装-胶订,否,图书>计算机/网络>数码全攻略
【预订】Python in Computers Programming 9781985368385,"Shilvanth, MS Latha(作者)",Createspace Independent Publishing Platform,---,25847,9781985368385,0,轻型纸,平装-胶订,否,图书>英文原版书>小说Fiction
"Python编程与人工智能启蒙（货号：A4) 9787567226289 苏州大学 编者:李直旭,刘安威尔文化图书专营店",编者,苏州大学,2018年12月,21.40,9787567226289,0,胶版纸,平装-胶订,否,图书>管理>一般管理学>管理学
Python从入门到精通+C语言从入门到精通+java从入门到精通 全3册 计算机零基础自学书籍爬虫pathon编程从入门JAVA程序设计教程教材,编者,清华大学,2019年03月,200.00,9787302444541,0,纯质纸,平装-胶订,否,图书>计算机/网络>计算机体系结构
【2本套】Python编程-从入门到实践＋Python网络爬虫 核心编程语言书籍 计算机程序设计从零到精通 游戏开发应用学习手册,Eric Matthes,人民邮电出版社,2019年02月,138.00,9787115428028,0,纯质纸,平装-胶订,否,图书>考试>建筑工程类职称考试>全国一级建造师考试
Python编程快速上手 python语言从入门到精通 零基础自学计算机程序设计网络爬虫pathon基础教程书籍核心编程技术数据分析学习手册,"Al,Sweigart,,斯维加特",人民邮电出版社,2019年03月,55.00,9787115422699,0,纯质纸,平装-胶订,否,图书>计算机/网络>计算机教材
Python测试之道 Python3.6数据处理接口自动化测试并发测试技术 +自动化平台测试开发 Python测试开发实战 Python语言编程教程书籍 Python3.6编程程序设计Python教材,杨燕琳 朱圣洲 石贇,人民邮电出版社,2017年09月,126.00,9787115479518,2,胶版纸,平装-胶订,是,图书>计算机/网络>计算机理论
Python编程从入门到实践+零基础入门学习Python 2册Python入门编程实践教程书 游戏开发书 python语言程序设计基础核心教程图书籍,无,无,2019年04月,128.00,9787302438205,0,纯质纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
Python编程基础与应用 Python编程从入门到实践精通计算机程序设,无,人民邮电出版社,2017年01月,29.10,9787115503466,0,胶版纸,平装-胶订,否,图书>计算机/网络>计算机理论
【套装2本】Python3网络爬虫开发实战 用Python写网络爬虫 python3.6编程基础教程书籍 爬虫数据抓取 Python编程开发从入门到精通,祁瑞华 郑旭红,清华大学出版社,2018年10月,145.00,9787302498087,1,纯质纸,平装-胶订,否,图书>计算机/网络>人工智能>深度学习与神经网络
【全2册】小天才学Python+教学指导 scratch少儿趣味编程 小学生C++趣味编程设计 小学生儿童编程入门教程 少儿编程 刘思成刘鹏著,"Al,Sweigart",人民邮电出版社,2019年03月,77.00,9787115424297,3,纯质纸,平装-胶订,否,图书>计算机/网络>计算机教材
【全3册】Python黑客攻防入门+Python绝技 运用Python成为*黑客+Python 黑帽子 黑客与渗透测试编程之道 教程黑客攻防技术编程书,[韩]赵诚文  [韩]郑暎勋,人民邮电出版社,2018年01月,156.00,9787115473004,10,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>网站开发
python基础教程 零基础学python3.5编程从入门到实践 精通计算机程序设计pathon核心技术网络爬虫书籍 赠源代码/视频课程小甲鱼,Eric Matthes,人民邮电出版社,2018年09月,89.00,9787115428028,26,纯质纸,平装-胶订,否,图书>计算机/网络>数码全攻略
Python从入门到项目实践 全彩版 明日科技 自学Python软件开发从入门到精通 网格爬虫 Python语言 Python开发视频教程 计算机教材,无,吉林大学出版社,2019年04月,85.00,9787569226614,1,纯质纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
Python从入门到精通+疯狂python讲义 核心编程入门书籍零基础学习网络爬虫 python编程从入门到实践 python教程语言程序设计书,零一,电子工业出版社,2019年04月,180.00,9787121333590,0,纯质纸,平装-胶订,否,图书>计算机/网络>计算机教材
Python数据分析 第2版（影印版）,Wes McKinney 著,东南大学出版社,2018年07月,68.00,9787564175191,51,胶版纸,平装-胶订,否,图书>计算机/网络>人工智能>机器学习
Python从入门到项目实践零基础python编程从入门到实践精通计算,无,吉林大学出版社,2016年01月,54.80,9787569226614,4,胶版纸,平装-胶订,否,图书>艺术>设计>设计理论
Python与有限元--基于Python编程的有限元分析及应用扩展 Python编程有限元分析开源框架搭建开发设计教程书籍 python结构分析教材,裴尧尧,中国水利水电出版社,2019年03月,56.00,9787517053705,1,纯质纸,平装-胶订,否,图书>计算机/网络>计算机教材
Python Web开发实战 python搭建web服务器 Python编程实践教程书 web前段开发技术 Python Web框架搭建参考,董伟明,电子工业出版社,2019年03月,99.00,9787121297335,0,纯质纸,平装-胶订,否,图书>计算机/网络>计算机教材
Python网络爬虫权威指南 第2版 人民邮电出版社,[美] 瑞安·米切尔（Ryan Mitchell）,人民邮电出版社,2019年04月,54.40,9787115509260,0,轻型纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
零基础学Python python编程从入门到实践书籍零基础入门学习pyhton从入门到精通python语言程序设计基础教程小甲鱼书籍,明日科技,吉林大学出版社,2018年11月,75.00,9787569222258,19,纯质纸,平装-胶订,否,图书>计算机/网络>计算机教材
Python 3.5从零开始学 python基础教程3.0核心编程从入门到实践网络爬虫 计算机视频从入门到精通程序设计书籍,无,清华大学出版社,2019年03月,49.00,9787302475965,0,纯质纸,平装-胶订,否,图书>计算机/网络>计算机教材
python基础教程 零基础学Python3.5编程从入门到实践 精通计算机程序设计pathon核心技术网络爬虫书籍 赠源代码/视频课程小甲鱼,Eric Matthes,人民邮电出版社,2018年11月,87.00,9787115428028,18,纯质纸,平装-胶订,否,图书>考试>计算机考试>职称计算机
"【预订】Python for Data Analysis: Data Wrangling with Pandas, Numpy... 9781491957660","McKinney, Wes",O’Reilly Media,---,398.00,9781491957660,2,轻型纸,平装-胶订,否,图书>英文原版书>小说Fiction
【清华出品】Python编程从入门到精通 计算机编程零基础入门书籍学习网络爬虫 pathon编程从入门到实践python基础教程语言程序设计,无,清华大学出版社,2019年05月,51.00,9787302503880,1,纯质纸,平装-胶订,否,图书>科普读物>百科知识>科普问答
正版现货】Python网络爬虫从入门到实践 第2版 唐松 著 Python编程教程入门书籍,唐松 著,机械工业出版社,2019年06月,53.00,9787111626879,0,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>Python
python教程书籍全3册 零起点Python机器学习快速入门+量化投资以Python为工具+零起点Python大数据与量化交易 AI人工智能数据分析,无,电子工业出版社,2017年10月,239.00,9787121323331,3,胶版纸,平装-胶订,是,图书>计算机/网络>计算机理论
Python从菜鸟到高手 清华大学出版社,李宁,清华大学出版社,2017年03月,85.70,9787302507161,14,轻型纸,平装-胶订,否,图书>计算机/网络>程序设计>CC++C#VCVC++
Python二维游戏编程 张太红 9787109205208 中国农业出版社教材系列,张太红,中国农业出版社,2015年08月,29.60,9787109205208,1,胶版纸,平装-胶订,否,图书>教材>征订教材>文科
Python程序员面试算法宝典+剑指Offer 名企面试官精讲典型编程题 剑指offer 第二版 java python ios python编程 从入门到实践编程快速上手,张波 楚秦,机械工业出版社,2018年08月,116.00,9787111547426,3,纯质纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
【套装3本】Python编程从入门到实践+Python核心编程 第3版+Python 3标准库,无,人民邮电出版社,2019年03月,380.00,9787115428028,1,纯质纸,平装-胶订,是,图书>文学>纪实文学
小天才学Python 一本专为小学生编写的Python编程教材 python语言编程入门教程书籍 Python编程启蒙书 中小学人工智能编程教育书籍,朱慧、刘鹏、刘思成、张亚辉、杨爽、高莹、,清华大学出版社,2019年03月,36.00,9787302522171,1,纯质纸,平装-胶订,否,图书>计算机/网络>计算机教材
【全2册】Python自动化开发实战+Python测试之道从零开始学Python程序设计初学者自学P,黄永祥,清华大学出版社,2019年04月,106.00,9787302524908,0,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>网站开发
机器人Python青少年编程开发实例+MicroPython入门指南 共2册 MicroPython编程快速入门书籍 Python硬件嵌入式编程教程图书籍,无,无,2019年04月,108.00,9787121328466,2,纯质纸,平装-胶订,是,图书>计算机/网络>程序设计>Python
Python数据分析基础 余本国 9787302478904 清华大学出版社教材系列,余本国,清华大学出版社,2017年08月,27.10,9787302478904,1,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
【官方】Python编程从入门到实践 python3.5核心编程基础教程快速上手 3.0零基础笨办法学网络爬虫程序设计算机教材书籍,埃里克.马瑟斯,人民邮电出版社,2016年07月,94.93,9787115428028,2,胶版纸,平装-胶订,否,图书>自然科学>数学>数学理论
python基础教程 Python编程从入门到精通实践 Python核心编程语言程序设计实战零基础学python网络爬虫数据分析技术教程书籍小甲鱼,无,电子工业出版社,2019年04月,54.80,9787121357978,0,纯质纸,平装-胶订,是,图书>计算机/网络>程序设计>Python
Python程序员面试算法宝典+剑指Offer 名企面试官精讲典型编程题python程序员面试宝典 offer企业面试题大全 编程面试笔试书籍,(英)埃文斯，(荷)费尔堡　著，吴,人民邮电出版社,2013年06月,130.00,9787115321954,0,胶版纸,平装-胶订,是,图书>计算机/网络>计算机理论
创客机器人实战：基于Arduino和树莓派,何福贵,机械工业出版社,2018年11月,48.10,9787111607519,113,轻型纸,平装-胶订,否,图书>计算机/网络>移动开发>Android/Kotlin
Python和HDF 5大数据应用 [美]科莱特(Andrew Collette) 9787115412942,[美]科莱特(Andrew Collette),人民邮电出版社,2016年02月,22.62,9787115412942,4,胶版纸,平装,否,图书>计算机/网络>数据库>数据仓库与数据挖掘
"Python游戏编程入门 (美)啥伯,李强 9787115375117","(美)啥伯,李强",人民邮电出版社,2015年01月,26.95,9787115375117,5,胶版纸,平装,否,图书>计算机/网络>图形图像多媒体>游戏开发/多媒体/课件设计
Python数据分析与应用 NumPy数值计算基础教程书籍 Matplotlib数据可视化基础 pandas统计分析 pandas进行数据预处理算法教程书籍,黄红梅 张良均,人民邮电出版社,2018年04月,49.50,9787115373045,0,纯质纸,平装-胶订,否,图书>童书>中国儿童文学>经典名著少儿版
4册Python地理数据处理+基于ArcGIS的Python编程秘笈+Python地理空间分析指+面向ArcGIS的Python脚本编程 python语言编程教程书籍,无,无,2019年04月,275.40,9787115456663,0,纯质纸,平装-胶订,是,图书>计算机/网络>软件工程/开发项目管理
【旧书二手书正版8成新】Python金融大数据分析 希尔皮斯科 人民邮电出版社 978711540,希尔皮斯科,人民邮电出版社,2015年12月,37.60,9787115404459,2,纯质纸,平装-胶订,否,图书>二手书>教材二手书
Python量化交易实战 王晓华Python环境搭建技术 构建Python股票交易平台技术 股票交易算法实现应用技术书籍 量化投资技术自学用书,无,清华大学,2019年03月,78.00,9787302517634,2,纯质纸,平装-胶订,否,图书>计算机/网络>计算机教材
笨办法学python3编程从入门到实践 python基础教程核心编程从入门到精通 笨方法学python视频程序设计教材计算机/网络自学编程书籍,泽德 A.肖,人民邮电出版社,2018年06月,58.00,9787115478818,1,纯质纸,平装-胶订,否,图书>建筑>执业资格考试用书>一级建造师
编程语言实现模式（Python之父Guido老爹真心推荐,(美)Terence Parr,华中科技大学出版社,2012年04月,49.60,9787560977003,860,胶版纸,平装,否,图书>计算机/网络>计算机理论
Python 网络爬虫实战+Python网络数据采集+精通Python爬虫框架Scrapy 3册 Python入门  Python编程爬虫技术 python程序设计教程书,无,无,2017年02月,177.00,9787115431790,4,纯质纸,平装-胶订,是,图书>计算机/网络>网络与数据通信>网络配置与管理
Python硬件编程实战,李茂编著,机械工业出版社,2015年02月,33.80,9787111487746,61,胶版纸,平装,否,图书>计算机/网络>硬件外部设备维修
【二手旧书8成新】 零基础入门学习Python 小甲鱼 清华大学出版社 9787302438205,小甲鱼,清华大学出版社,2016年11月,19.80,9787302438205,1,胶版纸,平装-胶订,否,图书>二手书>计算机/网络二手书
